ClientSK;Solde_Compte;Nb_Produits;Nb_Credits_Actifs;Nb_Transactions_Mois;Montant_Transaction_Moyen;Nb_Retraits_GAB_Mois;Nb_Paiements_CB_Mois;Taux_Utilisation_Decouvert;Nb_Connexions_App_Mois;Nb_Virements_En_Ligne_Mois;Score_Satisfaction;Nb_Reclamations_12mois;Solde_Moyen_3mois;Nb_Produits_Resilies_12mois;SegmentID;PackID;Age;Score_Credit;Anciennete_Annees;GouvernoratID;A_Quitte
56713;15849.82;2;0;15;548.35;6;6;46.8;28;5;5;0;16582.33;0;4;2;23;517;4;2;0
56714;658269.48;4;0;22;914.92;15;16;66.9;1;0;4;0;675009.35;1;1;7;56;716;4;7;1
56715;17417.47;2;2;24;1970.58;6;10;18.2;6;1;4;0;19200.23;2;2;5;31;782;2;6;0
56716;18638.63;3;2;18;185.29;13;8;0.0;37;0;4;1;18929.39;0;4;2;32;622;0;6;0
56717;1930.62;1;0;19;651.46;10;8;59.2;13;5;4;0;2215.47;0;4;1;56;618;4;1;0
56718;20819.24;2;1;23;360.19;8;10;32.7;10;7;4;0;23901.64;1;4;2;27;592;4;1;0
56719;79956.13;4;0;36;1727.90;15;21;25.1;1;1;4;0;74981.11;0;2;5;79;717;3;8;0
56720;10969.67;1;1;0;427.88;7;0;9.4;31;8;5;0;12564.75;0;4;6;31;583;3;3;0
56721;75622.41;4;3;32;1883.36;9;20;55.8;2;1;5;0;84096.88;4;3;7;73;788;0;1;1
56722;44086.60;7;0;39;680.90;12;34;58.2;15;6;4;0;37941.12;0;3;7;48;773;8;4;0
56723;22074.44;3;1;21;216.92;10;14;34.2;0;4;5;0;20926.00;0;4;2;20;581;3;5;0
56724;2284.64;4;0;7;121.41;7;0;20.4;0;0;4;0;2071.60;1;4;5;70;588;1;1;0
56725;6780.40;1;1;21;745.51;0;16;18.2;4;4;3;0;7248.43;0;4;2;26;535;2;1;0
56726;3320.77;3;2;6;322.93;2;0;48.2;35;4;5;0;3133.27;0;4;5;41;575;4;6;0
56727;4448.50;2;2;6;109.98;9;3;0.0;24;7;5;0;4064.27;0;4;2;31;610;2;10;0
56728;111029.20;3;1;35;779.74;11;13;5.1;35;9;4;0;110372.75;3;3;4;22;718;13;3;1
56729;2993.41;3;0;23;261.40;2;17;46.4;41;11;5;0;3342.55;0;4;2;30;587;11;1;0
56730;7356.71;1;0;9;197.16;1;11;69.5;33;3;5;0;8023.06;1;4;6;22;603;4;6;0
56731;48272.93;5;0;39;286.62;8;25;5.0;3;0;2;5;45089.84;1;3;3;49;580;4;1;1
56732;174806.58;4;1;36;1731.06;11;20;29.8;7;0;5;0;157364.60;0;3;4;30;730;2;7;0
56733;15321.98;5;0;25;1081.97;12;22;25.1;8;14;3;2;14910.68;0;2;5;47;632;6;17;0
56734;5256.49;4;1;8;673.81;8;16;0.0;24;8;4;1;5681.04;1;4;1;59;631;5;21;0
56735;15046.70;2;1;16;104.90;11;4;6.2;29;6;4;0;13601.68;0;4;5;48;644;4;1;0
56736;19614.98;1;0;22;373.64;4;12;45.9;22;6;4;0;18021.53;2;4;1;20;600;5;1;1
56737;60067.02;5;1;55;1850.55;7;31;18.2;11;0;3;2;56445.95;2;3;4;52;672;0;7;1
56738;103390.65;5;2;30;548.69;10;12;43.0;26;7;4;0;89973.31;1;2;3;47;690;1;6;0
56739;241144.19;4;1;39;2507.59;11;24;18.0;23;10;4;0;213416.33;0;3;7;26;756;3;3;0
56740;195235.40;6;0;47;1746.68;10;28;49.4;22;4;4;0;183084.44;0;3;4;42;717;8;6;0
56741;10186.15;1;2;20;157.20;13;0;62.8;33;10;2;3;9254.33;3;4;2;31;537;4;1;1
56742;209796.03;4;1;38;596.45;2;17;17.9;19;10;5;0;217919.85;1;3;7;19;793;12;6;0
56743;14870.44;2;2;20;150.35;15;15;46.8;24;7;2;1;15731.51;4;4;6;38;575;1;1;1
56744;22647.90;3;0;47;1251.42;8;29;31.1;6;0;4;0;20420.97;0;3;7;54;698;2;10;0
56745;68188.81;5;0;25;736.80;10;18;74.4;32;11;5;0;77284.34;0;2;3;26;684;1;9;0
56746;10146.27;2;3;9;634.82;1;8;0.0;8;0;4;0;11025.50;0;4;5;49;538;4;2;0
56747;21308.12;2;2;27;773.73;11;17;17.1;14;2;3;1;22059.34;0;4;1;42;588;2;6;0
56748;9952.96;3;1;0;91.10;7;0;18.4;49;11;4;0;9131.57;1;4;2;23;601;12;5;0
56749;15787.41;3;1;10;748.81;3;1;17.8;29;9;4;0;14984.27;0;4;6;43;569;2;9;0
56750;2437.78;4;1;0;247.93;2;5;18.8;14;2;5;0;2384.78;0;4;1;19;567;1;21;0
56751;26326.66;5;1;42;3101.61;13;25;13.9;2;1;4;0;29210.09;0;3;4;49;661;1;5;0
56752;9280.74;3;1;11;719.66;6;6;53.0;24;5;5;0;8471.04;0;4;6;24;590;2;8;0
56753;22153.50;4;0;11;375.82;9;2;13.7;22;12;4;0;19755.71;0;4;1;41;625;1;4;0
56754;21899.47;2;0;16;774.04;11;9;0.0;6;3;4;1;20145.80;0;4;6;65;497;5;5;0
56755;16137.21;4;0;29;599.08;8;26;52.6;23;12;4;0;17829.56;0;2;5;39;756;2;8;0
56756;130776.96;3;0;28;1357.36;13;18;30.3;0;1;4;0;145332.34;0;3;3;36;706;1;24;0
56757;23720.49;3;2;26;69.05;4;21;26.2;29;8;4;0;23608.74;0;4;1;23;665;16;2;0
56758;78218.93;5;1;33;637.13;6;25;34.7;33;6;4;0;87470.04;0;2;7;51;721;0;1;0
56759;919.39;2;0;0;612.57;6;1;78.3;24;0;3;0;982.36;0;4;1;24;681;12;17;0
56760;11109.38;1;0;10;624.01;4;0;35.8;30;5;4;0;10946.09;3;4;1;20;599;4;9;1
56761;10938.85;3;1;9;260.25;10;10;60.8;17;11;4;0;10201.80;0;4;6;20;624;5;22;0
56762;18541.56;1;1;13;183.55;6;4;62.5;1;0;4;0;18011.84;0;4;5;61;570;4;8;0
56763;99769.44;4;3;50;740.83;0;35;68.8;0;0;3;0;113683.36;0;3;3;56;738;9;16;0
56764;14213.83;3;0;10;662.52;6;6;10.4;22;9;4;0;12454.32;0;4;6;34;595;1;1;0
56765;84586.17;4;0;35;4121.13;11;14;29.5;0;0;4;0;79332.88;1;1;3;52;700;2;8;0
56766;20878.41;3;0;5;604.85;8;4;63.6;0;1;4;0;18746.18;0;4;2;25;647;11;9;0
56767;88760.81;5;0;37;1090.33;4;31;26.9;37;1;5;0;98589.02;0;3;4;30;678;2;19;0
56768;116029.05;4;1;45;2656.90;14;19;4.1;6;0;5;0;124145.06;0;3;7;71;662;6;1;0
56769;180576.05;6;1;37;1092.46;12;23;88.3;6;1;5;0;188196.09;0;3;4;41;693;0;20;0
56770;187623.67;5;0;30;508.23;8;15;54.2;25;12;5;0;186202.80;0;3;3;32;708;3;3;0
56771;134121.44;3;0;47;900.23;8;29;35.9;19;12;5;0;151093.55;1;3;7;47;725;5;5;0
56772;195928.68;7;2;42;2297.60;8;27;42.4;32;12;5;0;174516.05;0;3;3;24;684;5;9;0
56773;115866.00;3;1;25;413.06;8;13;49.1;0;0;4;0;105652.72;0;2;5;57;731;2;2;0
56774;31085.50;5;1;38;1763.29;4;14;2.2;50;11;4;0;31782.18;0;2;7;41;743;4;1;0
56775;3789.27;1;0;0;86.95;11;6;35.9;24;12;3;0;3493.10;3;4;5;19;604;3;16;1
56776;20452.18;2;0;11;105.96;4;0;25.0;6;0;3;0;19429.98;0;4;2;45;639;3;1;0
56777;147818.94;4;1;43;2762.68;10;24;56.4;22;4;3;0;153368.11;0;3;3;45;649;0;4;0
56778;36783.22;4;0;36;1016.03;8;19;48.4;5;0;4;0;38294.24;0;2;3;53;712;2;6;0
56779;102169.87;3;2;33;1936.27;14;21;34.9;30;9;4;0;115266.93;0;2;5;49;690;4;7;0
56780;35859.65;2;1;17;605.09;9;11;0.1;26;4;4;0;39532.21;0;2;5;54;661;15;6;0
56781;98692.74;4;0;35;1745.53;5;13;70.0;2;2;4;1;105763.37;0;2;7;60;628;1;1;0
56782;142979.95;5;0;44;2454.51;5;32;68.2;25;8;5;0;155810.50;0;3;3;60;714;0;6;0
56783;21026.09;1;1;16;778.95;0;9;45.4;0;1;3;0;23623.57;2;4;5;43;586;4;2;1
56784;14558.19;1;0;16;339.17;6;13;47.8;12;6;3;0;15429.43;1;4;6;43;466;1;13;1
56785;2347.98;3;2;15;232.59;8;9;25.7;0;0;5;0;2274.49;0;4;6;60;657;6;5;0
56786;31944.64;3;1;47;2306.16;3;32;33.0;6;0;5;0;30640.73;0;3;4;70;715;1;2;0
56787;20552.33;7;2;54;1457.21;3;31;22.1;17;7;4;0;20727.05;0;3;4;55;689;16;9;0
56788;12088.27;1;2;22;461.30;4;13;53.8;0;1;4;0;13653.92;1;4;1;50;541;1;3;1
56789;23100.17;2;2;17;194.84;5;10;51.7;37;9;5;0;24627.73;0;4;2;46;606;11;22;0
56790;7752.21;3;1;6;268.20;3;0;51.4;1;0;3;0;7737.55;1;4;2;35;663;7;1;1
56791;198518.49;5;2;48;2998.98;2;19;51.2;7;1;3;1;172880.90;2;3;7;26;630;11;5;1
56792;6211.56;3;1;0;590.87;8;0;52.3;3;0;4;0;6127.16;3;4;5;68;569;3;7;1
56793;40953.40;4;0;24;1960.90;11;20;21.7;33;14;4;0;38046.52;0;3;4;27;737;10;22;0
56794;621935.99;5;1;29;2615.51;5;17;11.0;3;0;4;0;696106.48;0;1;3;79;756;1;4;0
56795;202436.45;5;2;28;3195.44;9;15;10.9;5;0;4;0;213421.33;0;3;4;36;719;5;17;0
56796;7574.86;1;2;17;602.62;9;11;42.5;4;0;4;0;7688.70;3;4;6;47;585;3;19;1
56797;181739.44;5;0;33;1596.92;0;14;59.9;22;7;5;0;186602.03;0;3;7;30;714;15;19;0
56798;18326.04;1;1;31;211.66;12;22;27.8;23;8;3;0;17982.34;4;4;2;31;555;0;3;1
56799;21107.60;1;2;9;740.48;2;2;33.6;26;1;4;0;23227.57;0;4;5;43;608;6;16;0
56800;60367.40;2;3;24;1219.74;7;9;26.7;31;11;2;2;64356.02;1;2;3;30;605;2;3;1
56801;5085.43;3;0;22;248.90;10;17;70.8;25;10;4;0;4643.69;0;4;2;24;690;3;17;0
56802;39442.89;6;0;47;2313.76;5;25;71.3;18;3;4;0;37394.58;0;3;7;44;723;4;3;0
56803;11783.89;1;2;2;361.90;1;1;25.4;2;0;4;1;12823.85;0;4;6;18;579;3;11;0
56804;138321.80;4;1;40;915.30;4;27;10.0;21;10;5;0;136955.47;0;3;7;21;677;5;18;0
56805;14921.80;1;1;15;292.07;1;4;18.5;3;1;3;0;15462.86;2;4;6;52;670;1;24;1
56806;3106.41;1;1;2;168.98;8;0;38.3;25;7;3;3;2841.19;1;4;1;20;491;2;19;1
56807;174340.43;6;0;42;1320.63;10;25;38.8;41;1;4;0;179770.66;0;1;7;44;740;5;2;0
56808;568591.01;7;4;17;2334.93;10;14;54.5;4;2;4;0;533418.53;1;1;3;53;736;1;4;0
56809;580816.70;6;1;40;3074.31;4;17;22.3;7;0;4;0;661034.81;0;1;3;55;847;4;2;0
56810;110266.59;6;0;33;2306.48;8;17;74.9;44;8;4;0;124703.35;0;3;3;61;671;4;8;0
56811;19899.50;3;2;2;117.25;9;6;0.6;29;7;5;0;18677.57;1;4;2;23;550;1;17;1
56812;390687.22;8;3;38;4701.75;5;13;0.0;35;3;5;0;404115.88;0;1;7;65;768;2;23;0
56813;90547.59;3;1;40;2540.64;3;28;58.5;23;6;4;0;89177.50;0;3;7;36;664;1;1;0
56814;7274.37;1;2;27;284.15;8;8;35.2;3;0;3;0;8319.09;1;4;5;23;649;14;3;1
56815;92043.44;4;1;35;1732.77;7;24;19.1;39;10;5;0;100326.38;0;3;4;33;702;2;1;0
56816;7768.71;2;1;19;318.20;8;8;53.0;27;3;4;0;8187.87;0;4;1;35;569;1;17;0
56817;89297.50;4;1;36;1147.41;4;17;28.0;26;7;5;0;95804.54;0;2;7;38;668;15;8;0
56818;18707.98;2;0;24;668.98;8;10;19.0;21;7;3;0;19371.68;0;4;1;28;588;1;18;0
56819;100538.61;4;0;17;1150.12;13;7;14.9;27;5;2;4;106401.70;1;2;5;32;543;2;3;1
56820;39656.62;4;1;17;1394.67;12;3;98.5;5;0;4;0;45405.67;0;2;3;32;603;3;7;0
56821;148994.59;6;1;29;1263.45;7;16;16.5;42;5;3;2;142950.47;0;3;4;51;621;0;5;0
56822;18084.12;3;0;15;718.08;10;0;79.0;17;9;5;0;17105.48;1;4;5;54;678;12;9;0
56823;5910.94;1;0;8;243.16;2;0;50.2;22;9;4;0;5305.51;1;4;5;31;615;3;7;0
56824;172461.23;6;1;31;816.97;7;14;31.1;1;0;4;1;168891.52;0;3;4;32;625;0;1;0
56825;9360.94;3;1;13;770.44;0;10;11.9;17;2;4;0;9316.30;4;4;2;42;580;0;21;1
56826;10851.83;1;2;10;517.23;10;7;0.0;2;0;4;0;11961.00;0;4;6;31;601;6;16;0
56827;542.62;2;1;10;349.02;5;11;18.6;32;0;4;0;493.24;0;4;2;50;603;3;4;0
56828;15948.94;1;1;13;619.23;3;17;45.0;3;0;4;0;17691.72;0;4;6;61;586;3;6;0
56829;173391.30;6;0;47;2348.27;1;23;20.1;6;3;3;2;191496.33;2;3;3;51;569;6;1;0
56830;1590.61;4;1;15;54.56;18;9;52.0;23;14;2;3;1718.55;2;4;6;43;510;6;11;1
56831;131546.97;5;1;34;2455.42;4;26;37.5;8;4;4;0;140467.03;0;3;4;48;689;15;9;0
56832;2390.03;2;1;23;435.26;8;1;5.1;28;10;4;0;2438.44;1;4;2;43;629;4;5;0
56833;51875.78;4;0;26;873.11;7;15;34.5;31;5;4;0;50402.67;0;3;4;51;700;1;5;0
56834;96064.30;4;1;18;1003.18;7;11;0.0;6;0;5;0;91510.95;0;2;3;61;767;13;7;0
56835;200523.82;6;0;45;223.98;10;34;57.5;11;11;5;0;172569.63;0;3;7;39;692;1;12;0
56836;248551.70;5;3;35;1161.48;4;20;29.7;26;9;4;0;229224.46;1;3;4;51;677;4;4;0
56837;13859.89;1;1;21;437.64;9;14;31.5;32;7;4;0;12768.18;0;4;6;24;587;1;3;0
56838;14739.78;4;1;18;280.31;7;12;27.4;9;1;4;0;16341.25;0;4;6;45;620;2;1;0
56839;21057.30;1;0;14;517.66;10;4;18.0;21;7;4;0;20003.27;1;4;6;28;556;0;14;0
56840;101726.06;2;1;40;1961.65;5;31;46.7;2;2;3;0;115329.24;3;2;7;70;743;2;1;1
56841;240794.16;5;1;30;244.03;7;24;42.5;33;10;4;0;246511.80;2;3;4;25;711;3;22;1
56842;20792.20;2;0;22;342.71;4;7;39.1;33;8;4;0;21370.60;2;4;6;22;655;4;18;1
56843;16601.89;1;1;15;177.24;15;5;2.6;18;7;5;0;17404.26;0;4;5;18;675;16;1;0
56844;49895.09;6;1;34;1544.23;5;27;35.0;2;0;4;0;51707.98;0;3;4;63;771;5;22;0
56845;17824.85;3;1;13;451.81;13;5;16.8;17;12;2;2;16730.80;1;4;1;26;526;5;5;0
56846;213808.86;6;3;45;3452.06;15;31;32.9;15;11;5;0;193397.35;0;1;3;36;799;14;4;0
56847;126537.48;5;0;33;3164.32;7;33;40.0;31;6;5;0;121858.98;0;3;4;37;681;3;9;0
56848;2352.27;1;0;8;537.63;7;3;50.1;34;11;3;0;2466.08;0;4;5;30;583;2;5;0
56849;8610.95;2;1;9;227.11;14;1;0.0;6;0;5;0;8776.20;0;4;6;66;586;1;1;0
56850;2474.06;3;1;25;334.08;11;19;22.2;28;12;5;0;2658.44;0;4;1;26;571;6;4;0
56851;81811.62;2;0;23;1843.18;13;13;33.3;20;7;3;0;91787.94;0;2;5;46;626;2;9;0
56852;4701.10;3;0;8;610.32;0;6;56.5;28;7;5;0;4911.99;0;4;1;52;599;6;1;0
56853;4677.77;4;1;3;563.91;4;1;90.1;28;6;3;0;5237.54;0;4;1;20;629;2;1;0
56854;10095.51;2;1;21;390.91;6;10;9.0;33;3;2;4;9592.26;3;4;1;41;480;0;3;1
56855;50317.03;4;0;35;503.80;8;17;29.5;22;6;4;0;50835.74;2;2;5;36;671;2;24;1
56856;322380.81;6;1;38;455.96;13;21;52.9;27;13;5;1;317915.78;0;1;7;50;706;5;23;0
56857;72703.46;2;1;28;436.60;9;18;0.0;6;3;5;0;70007.30;0;2;3;49;611;3;8;0
56858;127194.56;6;3;44;2677.45;1;23;34.0;44;10;5;0;119972.16;1;3;4;38;715;4;1;0
56859;73505.31;4;1;31;1044.31;8;12;19.1;0;1;3;0;65281.43;0;2;5;30;682;3;22;0
56860;10997.30;2;0;9;721.04;10;0;4.8;30;8;5;0;12509.88;1;4;2;18;615;0;9;0
56861;20751.83;3;0;18;1384.12;9;12;6.9;41;11;5;0;22247.47;3;2;5;47;711;2;1;1
56862;327871.10;4;0;34;450.05;6;25;12.1;35;13;4;0;353661.60;1;1;3;56;717;4;1;0
56863;88232.74;2;2;26;1771.74;7;12;64.4;32;3;5;0;83548.19;0;2;7;32;815;8;1;0
56864;100340.72;4;1;33;863.27;9;27;46.5;41;13;5;0;94520.50;0;2;7;35;711;2;16;0
56865;28552.44;4;0;37;691.86;7;20;21.4;32;3;4;0;24964.59;0;3;7;31;784;6;4;0
56866;151208.19;4;0;32;765.07;6;19;50.9;42;5;5;0;149329.16;0;3;7;41;691;3;8;0
56867;2110.45;1;0;7;574.51;5;8;41.4;47;11;5;0;2380.33;1;4;1;28;613;16;1;0
56868;501107.60;5;1;44;3022.50;10;23;0.0;35;8;4;0;487073.70;0;1;7;38;801;6;3;0
56869;197183.57;6;1;48;1867.06;0;26;34.2;42;9;3;0;169668.62;1;3;4;29;653;2;7;0
56870;9930.30;1;3;16;89.77;6;15;29.5;22;9;5;0;8856.46;0;4;1;33;595;3;15;0
56871;9183.67;3;0;5;761.76;9;1;0.0;8;0;4;0;9725.68;1;4;1;72;609;2;1;0
56872;205215.84;5;1;38;3017.75;14;29;0.0;6;3;4;0;195622.10;2;3;4;49;719;0;1;1
56873;173085.44;6;1;47;3030.15;3;23;14.6;39;6;5;0;168476.85;0;3;4;25;749;6;5;0
56874;15886.63;1;0;10;480.06;9;8;19.8;9;0;2;3;17653.35;0;4;2;61;515;1;5;0
56875;77066.72;3;0;36;1491.89;5;19;9.7;2;0;4;0;68083.59;0;2;5;42;718;3;7;0
56876;8845.53;3;1;18;729.98;11;18;78.6;28;8;4;0;10133.94;0;4;1;31;608;9;3;0
56877;6915.61;2;1;21;214.01;9;15;52.6;29;4;4;0;7021.09;0;4;5;29;598;2;1;0
56878;153782.02;7;1;40;3822.32;12;22;66.4;6;0;4;0;170961.93;0;1;7;63;832;2;9;0
56879;139794.49;6;2;21;2467.96;4;15;54.3;20;6;4;0;137495.43;0;3;3;28;695;1;24;0
56880;21062.43;1;1;19;77.39;11;12;38.8;40;9;4;0;22064.89;1;4;5;29;627;1;9;0
56881;165554.81;7;1;38;649.51;8;36;41.6;8;3;5;0;152934.25;0;1;7;69;755;2;9;0
56882;25617.76;3;0;38;1246.15;14;17;62.8;33;8;5;0;24272.91;0;2;3;45;692;0;9;0
56883;118673.69;4;0;20;405.64;12;15;0.0;1;2;4;0;103178.54;0;2;7;80;720;2;11;0
56884;147037.03;4;1;44;1465.06;8;26;27.6;2;0;3;1;125697.86;2;3;3;58;660;0;3;1
56885;23351.10;1;0;2;360.53;6;6;0.0;13;7;4;0;24593.99;0;4;2;35;521;3;6;0
56886;90053.16;4;3;16;261.12;9;9;40.0;6;3;4;0;89657.59;0;2;7;33;701;4;2;0
56887;15780.92;1;0;2;232.55;7;4;52.6;30;7;3;0;14877.90;4;4;1;33;593;1;6;1
56888;6871.27;4;0;8;539.36;5;17;80.6;14;12;4;0;7130.70;0;4;6;57;651;4;7;0
56889;1994.73;2;2;13;512.71;6;0;30.6;0;1;3;0;2121.29;4;4;5;64;572;3;7;1
56890;235129.26;3;0;34;548.11;12;16;25.1;5;2;3;0;217994.11;0;3;4;20;686;3;1;0
56891;38205.72;2;0;33;1547.97;11;27;15.5;5;2;3;2;35874.28;2;2;5;79;684;4;14;1
56892;5090.59;1;1;18;668.27;4;5;36.8;1;1;2;2;4913.65;2;4;6;75;504;1;14;1
56893;19811.15;1;0;28;407.50;6;14;50.7;37;15;4;0;18838.83;1;4;2;21;656;0;3;1
56894;73398.72;5;0;20;1696.21;4;13;46.9;34;1;4;0;83782.98;0;3;7;44;689;3;8;0
56895;1905.09;1;0;15;369.66;3;0;39.3;1;0;5;0;1830.43;0;4;5;23;625;2;1;0
56896;141144.63;4;1;30;2251.42;6;20;54.2;0;0;5;0;132302.37;0;3;4;63;719;1;1;0
56897;12768.55;3;1;0;655.12;7;0;18.7;1;0;3;0;14606.18;2;4;6;62;574;8;6;1
56898;47832.90;6;2;27;1538.89;13;16;90.1;21;4;4;0;51552.02;0;2;7;68;676;2;11;0
56899;95673.09;5;3;19;1852.90;8;14;57.3;38;5;5;0;92591.06;0;2;3;60;656;2;14;0
56900;10845.27;3;2;13;721.30;3;14;53.0;19;5;5;0;9668.11;0;4;6;31;704;11;2;0
56901;29480.73;2;0;36;1859.45;8;29;63.1;4;0;4;0;31868.12;0;2;7;39;714;2;15;0
56902;749495.52;6;4;41;3706.12;1;19;40.9;32;6;4;0;663109.17;1;1;3;40;758;4;17;0
56903;15700.95;2;2;26;590.97;10;15;27.4;25;6;4;0;17623.01;1;4;6;40;574;14;1;0
56904;22025.47;2;0;16;562.28;4;3;45.5;34;1;4;0;20923.49;0;4;1;57;637;3;9;0
56905;13926.86;1;0;7;188.36;6;2;48.7;11;1;4;0;15680.83;2;4;5;46;589;10;1;1
56906;537174.48;5;1;27;2622.50;9;12;60.4;6;0;5;0;553101.89;1;1;7;24;754;1;21;0
56907;152845.92;5;0;30;1315.64;11;12;0.0;6;0;5;0;142276.96;2;3;3;49;764;5;2;0
56908;8644.22;1;1;25;56.70;7;15;0.0;24;9;3;0;7832.05;2;4;2;24;548;3;1;1
56909;13314.69;1;0;24;716.59;0;20;15.5;0;0;4;0;14325.30;1;4;5;45;568;4;2;1
56910;794.93;1;1;16;585.40;6;2;13.7;24;10;4;1;773.93;0;4;1;29;590;15;3;0
56911;13221.47;1;0;13;577.39;4;19;40.3;3;0;3;0;14048.98;3;4;6;32;612;6;13;1
56912;6958.36;1;1;15;222.22;9;2;15.1;32;0;1;5;7745.65;1;4;5;23;471;4;22;1
56913;97003.46;6;2;26;713.54;2;16;44.0;25;4;4;1;105643.33;0;2;5;41;649;2;9;0
56914;22777.60;1;0;13;703.42;7;0;76.4;26;12;4;0;19789.56;0;4;1;24;681;8;1;0
56915;78055.37;6;0;26;466.85;3;16;15.2;34;13;5;0;82831.73;0;2;5;26;668;1;10;0
56916;211140.98;4;2;21;1243.63;10;14;27.3;17;10;4;0;239979.88;0;3;3;19;681;0;2;0
56917;5442.72;1;0;8;78.51;5;0;24.9;57;8;3;1;4837.30;0;4;2;39;566;3;1;0
56918;239780.25;5;2;36;3681.25;8;15;31.2;24;1;5;0;257315.57;2;1;3;48;741;3;1;0
56919;19372.06;1;2;4;732.71;14;0;60.1;3;0;3;1;22029.61;2;4;1;60;565;5;9;0
56920;21901.82;1;1;6;446.93;7;0;0.0;11;0;4;0;20978.36;0;4;6;71;578;2;22;0
56921;130434.74;4;0;41;2861.58;10;30;35.2;10;1;4;0;140768.15;0;3;7;73;654;1;1;0
56922;149503.98;7;2;45;1513.54;8;27;52.2;39;9;5;0;148229.19;0;1;3;33;798;3;6;0
56923;17765.68;3;0;10;425.11;8;0;70.8;26;11;4;0;16058.43;0;4;2;42;626;9;9;0
56924;5628.75;1;2;13;699.05;5;12;89.2;23;7;3;0;5795.29;2;4;5;54;608;3;1;1
56925;290320.07;7;1;36;2028.21;10;22;38.7;30;4;4;0;307083.93;0;1;7;28;721;1;9;0
56926;17960.98;1;0;20;663.99;4;9;34.5;29;7;4;0;19041.67;0;4;1;24;607;2;1;0
56927;37803.46;2;1;41;434.28;8;23;17.2;9;0;5;0;41793.65;0;2;3;52;669;7;5;0
56928;166484.90;5;0;46;1136.39;3;26;55.7;33;4;4;0;146745.10;0;3;3;30;678;0;6;0
56929;92972.75;4;0;24;1227.74;8;9;73.6;24;0;3;0;99772.84;1;2;7;43;609;2;1;0
56930;18834.72;1;2;3;573.33;10;7;26.2;3;0;4;0;19914.54;0;4;2;45;589;3;4;0
56931;67914.86;4;1;22;523.80;4;13;19.9;12;8;5;0;59262.79;0;2;3;27;725;5;20;0
56932;4795.64;1;0;18;144.09;9;16;24.3;27;0;4;0;4123.03;1;4;6;58;612;5;24;0
56933;24419.05;1;3;14;543.52;4;13;53.5;43;16;4;0;22044.65;0;4;1;24;653;5;1;0
56934;103783.62;4;0;33;886.52;7;17;39.5;14;3;4;0;101761.32;0;2;3;57;747;4;2;0
56935;20616.95;7;0;40;795.02;11;18;23.5;32;14;5;0;21419.82;1;3;4;50;699;0;19;0
56936;4240.23;4;1;15;334.61;14;11;50.0;39;2;3;0;4034.52;0;4;6;59;673;12;3;0
56937;240967.35;5;1;18;1917.66;8;18;59.1;43;5;4;0;222342.39;0;3;3;33;685;0;1;0
56938;17116.65;2;0;9;372.25;8;12;25.4;19;7;4;0;17302.66;0;4;6;79;637;6;7;0
56939;23722.70;4;0;29;974.55;9;10;7.4;4;1;4;0;23110.99;1;2;5;41;706;13;9;0
56940;147803.86;6;1;47;1643.82;5;30;36.2;30;5;5;0;126779.70;0;3;4;39;742;5;1;0
56941;243414.90;6;0;31;1618.74;12;19;63.8;24;3;4;0;264015.27;1;3;3;37;705;5;2;0
56942;16185.18;1;3;0;263.88;8;0;39.5;16;11;4;0;14943.70;3;4;1;24;492;3;7;1
56943;59114.20;3;0;22;900.33;6;10;28.5;22;12;5;0;59209.36;1;2;7;45;672;6;6;0
56944;8520.84;1;0;1;458.28;6;0;19.5;12;5;3;0;9792.15;0;4;1;46;578;2;4;0
56945;1480.23;3;2;13;696.60;6;10;77.9;31;2;4;0;1429.99;3;4;5;35;583;1;2;1
56946;21238.58;1;0;15;168.73;3;10;20.2;2;3;3;0;22753.57;2;4;5;61;610;0;7;1
56947;6051.32;3;2;21;742.56;8;13;34.3;1;0;4;0;6262.50;0;4;6;37;571;6;15;0
56948;24766.90;1;2;4;618.13;6;1;0.0;9;2;3;1;21366.89;0;4;5;35;532;1;23;0
56949;24359.98;3;1;26;507.92;3;17;12.2;45;7;5;0;20837.87;1;4;5;28;640;5;3;0
56950;183147.39;6;1;28;3096.31;11;22;65.7;2;1;5;0;190523.35;0;3;3;72;769;8;12;0
56951;9887.66;3;2;19;178.26;10;10;22.4;28;7;4;0;8421.46;3;4;2;31;648;4;3;1
56952;50671.30;3;1;18;1360.38;7;8;50.2;34;6;4;2;48934.83;1;2;5;33;656;3;3;0
56953;23359.85;2;1;10;197.52;10;3;0.0;2;1;2;2;25155.84;1;4;5;44;517;8;3;0
56954;16958.10;5;0;18;501.99;10;5;56.3;35;3;5;0;19215.34;0;2;7;61;662;1;7;0
56955;103600.88;3;2;28;1244.20;0;13;15.8;34;8;5;0;114055.79;2;2;3;33;732;4;2;0
56956;118545.83;7;0;41;2711.54;8;22;84.7;18;2;5;0;115773.69;0;3;3;44;752;3;8;0
56957;16882.53;1;0;25;359.71;6;12;11.3;29;11;3;0;18294.12;0;4;2;32;593;1;6;0
56958;8106.51;1;3;10;434.80;7;0;20.3;5;0;4;0;8703.98;3;4;1;51;616;5;10;1
56959;13919.89;3;0;9;197.80;6;0;3.8;22;9;4;1;14576.90;0;4;2;28;595;2;15;0
56960;190111.61;6;3;34;1863.88;7;15;51.9;4;0;5;0;189502.96;2;3;7;37;679;0;6;1
