ClientSK;Score_Churn;Classe_Risque
52134;29.1;Faible
52135;58.9;Eleve
52136;0.0;Faible
52137;0.0;Faible
52138;0.0;Faible
52139;0.0;Faible
52141;0.0;Faible
52142;0.0;Faible
52143;0.0;Faible
52144;0.0;Faible
52145;41.2;Modere
52146;0.0;Faible
52147;0.0;Faible
52148;0.0;Faible
52149;0.0;Faible
52150;9.2;Faible
52152;0.0;Faible
52153;22.8;Faible
52154;5.4;Faible
52155;0.0;Faible
52156;0.0;Faible
52157;80.4;Critique
52158;0.0;Faible
52159;9.6;Faible
52160;0.0;Faible
52161;0.0;Faible
52162;0.0;Faible
52163;0.0;Faible
52164;0.0;Faible
52165;8.1;Faible
52166;0.0;Faible
52168;4.1;Faible
52171;0.0;Faible
52172;0.0;Faible
52173;0.0;Faible
52174;6.1;Faible
52175;35.1;Modere
52176;0.0;Faible
52177;10.8;Faible
52178;0.0;Faible
52179;0.0;Faible
52180;0.0;Faible
52181;66.7;Eleve
52182;0.0;Faible
52183;0.0;Faible
52184;68.4;Eleve
52185;0.0;Faible
52186;0.0;Faible
52187;0.0;Faible
52188;0.0;Faible
52189;0.0;Faible
52190;0.0;Faible
52191;0.0;Faible
52192;65.9;Eleve
52193;0.0;Faible
52196;0.0;Faible
52197;8.9;Faible
52198;0.0;Faible
52199;0.0;Faible
52200;0.0;Faible
52201;36.1;Modere
52202;0.0;Faible
52203;0.0;Faible
52204;0.0;Faible
52205;0.0;Faible
52206;0.0;Faible
52207;0.0;Faible
52208;44.6;Modere
52209;0.0;Faible
52210;0.0;Faible
52211;0.0;Faible
52212;24.1;Faible
52213;0.0;Faible
52214;0.0;Faible
52215;0.0;Faible
52218;0.0;Faible
52219;0.0;Faible
52221;33.3;Modere
52222;0.0;Faible
52223;0.0;Faible
52224;0.0;Faible
52225;0.0;Faible
52226;34.2;Modere
52227;0.0;Faible
52228;0.0;Faible
52231;0.0;Faible
52232;0.0;Faible
52233;0.0;Faible
52234;0.0;Faible
52235;0.0;Faible
52237;0.0;Faible
52239;0.0;Faible
52240;11.8;Faible
52241;0.0;Faible
52242;0.0;Faible
52243;0.0;Faible
52244;0.0;Faible
52245;0.0;Faible
52246;0.0;Faible
52247;0.0;Faible
52249;17.8;Faible
52250;0.0;Faible
52251;0.0;Faible
52252;0.0;Faible
52253;10.8;Faible
52254;0.0;Faible
52255;25.0;Faible
52256;0.0;Faible
52257;0.0;Faible
52259;33.8;Modere
52260;0.0;Faible
52261;0.0;Faible
52262;0.0;Faible
52264;0.0;Faible
52265;27.4;Faible
52266;0.0;Faible
52267;0.0;Faible
52268;0.0;Faible
52269;0.0;Faible
52270;0.0;Faible
52272;0.0;Faible
52274;0.0;Faible
52276;0.0;Faible
52277;0.0;Faible
52279;0.0;Faible
52280;15.2;Faible
52282;0.0;Faible
52283;28.1;Faible
52285;0.0;Faible
52286;0.0;Faible
52287;0.0;Faible
52289;0.0;Faible
52290;0.0;Faible
52291;0.0;Faible
52292;8.8;Faible
52293;64.4;Eleve
52294;0.0;Faible
52295;17.5;Faible
52296;0.0;Faible
52299;0.0;Faible
52300;0.0;Faible
52301;0.0;Faible
52302;0.0;Faible
52304;27.6;Faible
52307;0.0;Faible
52309;0.0;Faible
52310;0.0;Faible
52311;72.0;Critique
52312;0.0;Faible
52313;0.0;Faible
52314;2.8;Faible
52315;0.0;Faible
52316;0.0;Faible
52317;57.5;Eleve
52319;0.0;Faible
52320;0.0;Faible
52323;0.0;Faible
52324;0.0;Faible
52326;9.6;Faible
52327;0.0;Faible
52328;0.0;Faible
52330;0.0;Faible
52331;0.0;Faible
52332;0.0;Faible
52333;0.0;Faible
52335;38.2;Modere
52336;0.0;Faible
52337;0.0;Faible
52338;0.0;Faible
52339;13.4;Faible
52340;15.3;Faible
52342;0.0;Faible
52345;0.0;Faible
52346;0.0;Faible
52347;0.0;Faible
52348;0.0;Faible
52349;0.0;Faible
52350;21.9;Faible
52353;0.0;Faible
52355;0.0;Faible
52356;63.4;Eleve
52357;0.0;Faible
52358;0.0;Faible
52360;0.0;Faible
52361;0.0;Faible
52362;0.0;Faible
52363;0.0;Faible
52364;9.6;Faible
52365;18.3;Faible
52368;0.0;Faible
52369;0.0;Faible
52370;0.0;Faible
52371;0.0;Faible
52373;0.0;Faible
52375;0.0;Faible
52376;24.6;Faible
52377;27.3;Faible
52379;0.0;Faible
52380;0.0;Faible
52381;0.0;Faible
52382;7.6;Faible
52383;0.0;Faible
52385;0.0;Faible
52386;0.0;Faible
52387;0.0;Faible
52388;0.0;Faible
52389;0.0;Faible
52390;14.4;Faible
52392;0.0;Faible
52393;35.9;Modere
52395;0.0;Faible
52397;0.0;Faible
52398;0.0;Faible
52399;0.0;Faible
52401;0.0;Faible
52402;0.0;Faible
52403;33.4;Modere
52404;0.0;Faible
52406;7.1;Faible
52407;0.0;Faible
52409;0.0;Faible
52411;0.0;Faible
52412;0.0;Faible
52413;0.0;Faible
52414;0.0;Faible
52417;0.0;Faible
52418;27.1;Faible
52419;0.0;Faible
52420;0.0;Faible
52423;0.0;Faible
52424;65.9;Eleve
52425;0.0;Faible
52426;0.0;Faible
52428;0.0;Faible
52429;0.0;Faible
52430;0.0;Faible
52431;0.0;Faible
52432;0.0;Faible
52434;0.0;Faible
52436;0.0;Faible
52437;0.0;Faible
52438;15.6;Faible
52439;0.0;Faible
52440;0.0;Faible
52442;0.0;Faible
52444;41.0;Modere
52445;56.9;Eleve
52446;0.0;Faible
52447;0.0;Faible
52448;0.0;Faible
52450;0.0;Faible
52451;0.0;Faible
52453;0.0;Faible
52454;49.0;Modere
52456;0.0;Faible
52457;0.0;Faible
52458;67.4;Eleve
52459;0.0;Faible
52460;0.0;Faible
52461;0.0;Faible
52462;0.0;Faible
52463;0.0;Faible
52465;0.0;Faible
52466;0.0;Faible
52468;0.0;Faible
52470;0.0;Faible
52472;0.0;Faible
52473;0.0;Faible
52474;0.0;Faible
52475;0.0;Faible
52476;0.0;Faible
52477;0.0;Faible
52478;0.0;Faible
52479;0.0;Faible
52480;0.0;Faible
52482;11.0;Faible
52483;0.0;Faible
52484;0.0;Faible
52485;0.0;Faible
52486;24.6;Faible
52487;0.0;Faible
52489;0.0;Faible
52490;0.0;Faible
52491;0.0;Faible
52492;0.0;Faible
52494;9.6;Faible
52495;0.0;Faible
52497;0.0;Faible
52498;0.0;Faible
52499;0.0;Faible
52500;0.0;Faible
52501;0.0;Faible
52503;0.0;Faible
52504;0.0;Faible
52505;0.0;Faible
52507;0.0;Faible
52509;0.0;Faible
52510;0.0;Faible
52512;0.0;Faible
52513;0.0;Faible
52514;0.0;Faible
52515;11.5;Faible
52516;0.0;Faible
52517;0.0;Faible
52518;6.7;Faible
52519;0.0;Faible
52520;0.0;Faible
52521;0.0;Faible
52522;0.0;Faible
52523;0.0;Faible
52524;0.0;Faible
52525;0.0;Faible
52526;0.0;Faible
52527;0.0;Faible
52528;0.0;Faible
52529;0.0;Faible
52530;0.0;Faible
52531;0.0;Faible
52532;0.0;Faible
52534;0.0;Faible
52535;0.0;Faible
52537;0.0;Faible
52539;34.1;Modere
52540;49.4;Modere
52541;0.0;Faible
52542;0.0;Faible
52543;0.0;Faible
52545;83.1;Critique
52546;0.0;Faible
52547;0.0;Faible
52548;0.0;Faible
52549;0.0;Faible
52552;0.0;Faible
52553;0.0;Faible
52554;0.0;Faible
52555;0.0;Faible
52557;0.0;Faible
52560;48.7;Modere
52561;0.0;Faible
52562;0.0;Faible
52563;0.0;Faible
52564;0.0;Faible
52565;0.0;Faible
52566;0.0;Faible
52567;27.9;Faible
52568;0.0;Faible
52569;0.0;Faible
52572;25.2;Faible
52573;71.6;Critique
52574;0.0;Faible
52575;0.0;Faible
52576;0.0;Faible
52577;0.0;Faible
52578;0.0;Faible
52579;0.0;Faible
52580;0.0;Faible
52581;0.0;Faible
52582;0.0;Faible
52583;0.0;Faible
52586;0.0;Faible
52587;0.0;Faible
52588;0.0;Faible
52589;0.0;Faible
52590;43.3;Modere
52591;0.0;Faible
52592;0.0;Faible
52595;0.0;Faible
52596;0.0;Faible
52598;0.0;Faible
52600;0.0;Faible
52601;5.8;Faible
52602;0.0;Faible
52603;0.0;Faible
52604;0.0;Faible
52605;0.0;Faible
52606;0.0;Faible
52607;0.0;Faible
52608;0.0;Faible
52609;0.0;Faible
52610;0.0;Faible
52611;41.1;Modere
52612;0.0;Faible
52613;0.0;Faible
52615;0.0;Faible
52616;0.0;Faible
52617;0.0;Faible
52618;0.0;Faible
52619;0.0;Faible
52620;15.2;Faible
52621;19.8;Faible
52622;0.0;Faible
52623;0.0;Faible
52624;0.0;Faible
52625;0.0;Faible
52628;14.8;Faible
52630;0.0;Faible
52631;0.0;Faible
52632;80.3;Critique
52633;0.0;Faible
52634;0.2;Faible
52635;0.0;Faible
52636;5.8;Faible
52637;0.0;Faible
52638;10.0;Faible
52639;0.0;Faible
52640;0.0;Faible
52641;0.0;Faible
52642;0.0;Faible
52643;33.7;Modere
52645;0.0;Faible
52646;0.0;Faible
52647;0.0;Faible
52650;0.0;Faible
52651;0.0;Faible
52652;35.2;Modere
52653;0.0;Faible
52654;0.0;Faible
52655;0.0;Faible
52656;37.0;Modere
52657;0.0;Faible
52658;51.9;Eleve
52659;11.9;Faible
52660;0.0;Faible
52661;0.0;Faible
52662;0.0;Faible
52663;0.0;Faible
52664;0.0;Faible
52665;45.3;Modere
52666;0.0;Faible
52667;0.0;Faible
52668;33.9;Modere
52670;0.0;Faible
52671;0.0;Faible
52672;0.0;Faible
52673;0.0;Faible
52674;0.0;Faible
52677;0.0;Faible
52678;0.0;Faible
52679;0.0;Faible
52680;0.0;Faible
52681;0.0;Faible
52682;0.0;Faible
52683;0.0;Faible
52684;0.0;Faible
52685;0.0;Faible
52686;0.0;Faible
52687;0.0;Faible
52688;0.0;Faible
52689;0.0;Faible
52692;0.0;Faible
52693;0.0;Faible
52695;0.0;Faible
52697;0.0;Faible
52698;0.0;Faible
52699;27.2;Faible
52700;0.0;Faible
52701;0.0;Faible
52702;0.0;Faible
52703;0.0;Faible
52705;40.2;Modere
52706;0.0;Faible
52707;33.1;Modere
52709;0.0;Faible
52710;64.3;Eleve
52712;0.0;Faible
52715;0.0;Faible
52716;0.0;Faible
52717;0.0;Faible
52718;0.0;Faible
52719;34.4;Modere
52720;0.0;Faible
52721;0.0;Faible
52722;0.0;Faible
52723;0.0;Faible
52724;0.0;Faible
52726;0.0;Faible
52727;0.0;Faible
52728;0.0;Faible
52729;3.4;Faible
52730;0.0;Faible
52731;0.0;Faible
52732;0.0;Faible
52733;0.0;Faible
52736;0.0;Faible
52737;0.0;Faible
52738;0.0;Faible
52739;0.0;Faible
52740;9.7;Faible
52742;0.0;Faible
52743;0.0;Faible
52745;0.0;Faible
52746;0.0;Faible
52748;0.0;Faible
52749;42.1;Modere
52750;0.0;Faible
52752;0.0;Faible
52754;0.0;Faible
52755;0.0;Faible
52756;0.0;Faible
52757;0.0;Faible
52759;0.0;Faible
52760;0.0;Faible
52761;0.0;Faible
52763;0.0;Faible
52764;0.0;Faible
52765;77.3;Critique
52766;0.0;Faible
52767;22.1;Faible
52768;0.0;Faible
52769;0.0;Faible
52771;49.6;Modere
52773;0.0;Faible
52779;33.7;Modere
52780;0.0;Faible
52781;0.0;Faible
52782;0.0;Faible
52784;54.7;Eleve
52786;63.4;Eleve
52787;0.0;Faible
52788;0.0;Faible
52790;0.0;Faible
52791;0.0;Faible
52792;0.0;Faible
52793;0.0;Faible
52794;0.0;Faible
52796;0.0;Faible
52797;31.7;Modere
52798;0.0;Faible
52799;0.0;Faible
52802;0.0;Faible
52803;0.0;Faible
52804;0.0;Faible
52810;0.0;Faible
52811;0.0;Faible
52812;0.0;Faible
52813;0.0;Faible
52814;0.0;Faible
52815;0.0;Faible
52816;0.0;Faible
52817;0.0;Faible
52818;0.0;Faible
52819;0.0;Faible
52820;0.0;Faible
52821;0.0;Faible
52822;0.0;Faible
52823;0.0;Faible
52825;38.4;Modere
52827;0.0;Faible
52828;0.0;Faible
52829;0.0;Faible
52830;0.0;Faible
52831;0.0;Faible
52832;0.0;Faible
52833;43.5;Modere
52834;0.0;Faible
52835;0.0;Faible
52836;0.0;Faible
52837;0.0;Faible
52839;0.0;Faible
52840;28.4;Faible
52841;0.0;Faible
52844;54.2;Eleve
52845;0.0;Faible
52846;0.0;Faible
52848;36.2;Modere
52849;15.7;Faible
52850;0.0;Faible
52851;0.0;Faible
52852;0.0;Faible
52853;0.0;Faible
52854;0.0;Faible
52855;0.0;Faible
52856;0.0;Faible
52858;9.8;Faible
52859;0.0;Faible
52861;0.0;Faible
52862;0.0;Faible
52863;0.0;Faible
52864;4.1;Faible
52865;0.0;Faible
52866;0.0;Faible
52867;0.0;Faible
52868;0.0;Faible
52869;0.0;Faible
52870;0.0;Faible
52871;0.0;Faible
52872;0.0;Faible
52873;0.0;Faible
52874;0.0;Faible
52875;0.0;Faible
52876;71.5;Critique
52877;0.0;Faible
52878;82.7;Critique
52879;0.0;Faible
52880;0.0;Faible
52881;0.0;Faible
52882;0.0;Faible
52883;0.0;Faible
52884;5.0;Faible
52886;0.0;Faible
52887;0.0;Faible
52888;0.0;Faible
52889;0.0;Faible
52890;0.0;Faible
52891;0.0;Faible
52892;18.6;Faible
52894;2.0;Faible
52895;0.0;Faible
52896;0.0;Faible
52897;3.3;Faible
52898;0.0;Faible
52899;0.0;Faible
52900;0.0;Faible
52901;0.0;Faible
52902;22.1;Faible
52903;0.0;Faible
52905;59.2;Eleve
52906;0.0;Faible
52907;54.0;Eleve
52908;0.0;Faible
52909;0.0;Faible
52910;0.0;Faible
52911;0.0;Faible
52912;0.0;Faible
52914;0.0;Faible
52916;0.0;Faible
52918;11.9;Faible
52920;35.8;Modere
52921;70.0;Critique
52922;0.0;Faible
52924;0.0;Faible
52925;0.0;Faible
52926;67.2;Eleve
52927;0.0;Faible
52928;0.0;Faible
52929;0.0;Faible
52931;0.0;Faible
52934;0.0;Faible
52935;0.0;Faible
52936;0.0;Faible
52937;0.0;Faible
52938;0.0;Faible
52939;0.0;Faible
52940;0.0;Faible
52941;6.9;Faible
52942;22.0;Faible
52943;0.0;Faible
52944;0.0;Faible
52946;14.4;Faible
52948;0.0;Faible
52950;0.0;Faible
52951;0.0;Faible
52952;0.0;Faible
52953;0.0;Faible
52954;0.0;Faible
52955;0.0;Faible
52956;0.0;Faible
52957;42.9;Modere
52959;74.2;Critique
52960;0.0;Faible
52962;0.0;Faible
52964;0.0;Faible
52965;0.0;Faible
52967;0.0;Faible
52968;0.0;Faible
52970;0.0;Faible
52972;0.0;Faible
52974;0.0;Faible
52975;0.0;Faible
52977;0.0;Faible
52979;0.0;Faible
52980;0.0;Faible
52981;0.0;Faible
52982;0.0;Faible
52983;0.0;Faible
52984;0.0;Faible
52988;0.0;Faible
52990;0.0;Faible
52991;0.0;Faible
52992;0.0;Faible
52994;0.0;Faible
52995;0.0;Faible
52996;0.0;Faible
52997;0.0;Faible
52998;24.3;Faible
52999;0.0;Faible
53001;0.0;Faible
53002;75.5;Critique
53003;0.0;Faible
53005;0.0;Faible
53006;0.0;Faible
53007;0.0;Faible
53008;0.0;Faible
53009;55.9;Eleve
53010;0.0;Faible
53012;0.0;Faible
53013;0.0;Faible
53014;0.0;Faible
53016;11.2;Faible
53018;0.0;Faible
53019;0.0;Faible
53022;0.0;Faible
53023;38.0;Modere
53024;0.0;Faible
53026;0.0;Faible
53027;0.0;Faible
53029;0.0;Faible
53030;0.0;Faible
53031;0.0;Faible
53032;0.0;Faible
53033;0.0;Faible
53034;0.0;Faible
53035;7.2;Faible
53037;0.0;Faible
53038;0.0;Faible
53040;0.0;Faible
53042;64.6;Eleve
53043;0.0;Faible
53044;0.0;Faible
53045;0.0;Faible
53046;11.9;Faible
53048;0.0;Faible
53050;0.0;Faible
53054;0.0;Faible
53055;0.0;Faible
53056;0.0;Faible
53058;0.0;Faible
53059;0.0;Faible
53060;0.0;Faible
53061;38.5;Modere
53064;0.0;Faible
53065;0.0;Faible
53066;29.4;Faible
53067;0.0;Faible
53068;0.0;Faible
53069;0.0;Faible
53071;0.0;Faible
53072;0.0;Faible
53073;0.0;Faible
53074;0.0;Faible
53075;32.1;Modere
53076;0.0;Faible
53077;0.0;Faible
53078;0.0;Faible
53080;0.0;Faible
53081;0.0;Faible
53082;0.0;Faible
53083;51.0;Eleve
53084;55.4;Eleve
53085;0.0;Faible
53086;0.0;Faible
53087;0.0;Faible
53089;30.6;Modere
53090;0.0;Faible
53092;0.0;Faible
53093;0.0;Faible
53095;0.0;Faible
53096;16.8;Faible
53097;0.0;Faible
53098;0.0;Faible
53099;0.0;Faible
53100;41.5;Modere
53101;0.0;Faible
53102;0.0;Faible
53103;30.1;Modere
53104;0.0;Faible
53105;0.0;Faible
53106;0.0;Faible
53107;0.0;Faible
53108;0.0;Faible
53109;0.0;Faible
53111;28.8;Faible
53112;0.0;Faible
53113;0.0;Faible
53114;0.0;Faible
53116;0.0;Faible
53118;0.0;Faible
53119;0.0;Faible
53123;0.0;Faible
53124;0.0;Faible
53126;0.0;Faible
53127;13.2;Faible
53131;43.0;Modere
53132;0.0;Faible
53133;0.0;Faible
53134;0.0;Faible
53135;14.8;Faible
53136;0.0;Faible
53137;22.8;Faible
53139;0.0;Faible
53140;0.0;Faible
53142;0.0;Faible
53144;0.1;Faible
53145;0.0;Faible
53146;0.0;Faible
53147;0.0;Faible
53148;0.0;Faible
53149;0.0;Faible
53150;0.0;Faible
53151;0.0;Faible
53152;0.0;Faible
53153;0.0;Faible
53154;0.0;Faible
53155;20.7;Faible
53156;0.0;Faible
53157;15.4;Faible
53159;0.0;Faible
53161;0.0;Faible
53162;0.0;Faible
53163;0.0;Faible
53164;0.0;Faible
53165;7.8;Faible
53166;0.0;Faible
53168;0.0;Faible
53169;0.0;Faible
53170;0.0;Faible
53171;0.0;Faible
53172;0.0;Faible
53173;0.0;Faible
53174;0.0;Faible
53175;0.0;Faible
53176;0.0;Faible
53177;0.0;Faible
53178;0.0;Faible
53179;0.0;Faible
53180;0.0;Faible
53181;0.0;Faible
53182;0.0;Faible
53183;0.0;Faible
53184;0.0;Faible
53185;0.0;Faible
53186;0.0;Faible
53187;0.0;Faible
53188;0.0;Faible
53189;0.0;Faible
53190;0.0;Faible
53191;32.1;Modere
53192;0.0;Faible
53193;0.0;Faible
53194;0.0;Faible
53195;0.0;Faible
53196;0.0;Faible
53197;0.0;Faible
53198;0.0;Faible
53200;0.0;Faible
53201;0.0;Faible
53202;0.0;Faible
53204;0.0;Faible
53205;0.0;Faible
53206;0.0;Faible
53207;0.0;Faible
53208;0.0;Faible
53209;0.0;Faible
53211;0.0;Faible
53212;0.0;Faible
53213;68.1;Eleve
53214;0.0;Faible
53215;0.0;Faible
53216;0.0;Faible
53217;0.0;Faible
53218;0.0;Faible
53219;0.0;Faible
53220;0.0;Faible
53222;0.0;Faible
53223;0.0;Faible
53224;0.0;Faible
53225;0.0;Faible
53226;27.3;Faible
53227;0.0;Faible
53228;0.0;Faible
53229;0.0;Faible
53230;19.0;Faible
53231;23.8;Faible
53232;0.0;Faible
53233;0.0;Faible
53234;0.0;Faible
53239;0.0;Faible
53240;0.0;Faible
53242;0.0;Faible
53243;0.0;Faible
53244;0.0;Faible
53246;0.0;Faible
53247;0.0;Faible
53248;36.3;Modere
53249;0.0;Faible
53250;0.0;Faible
53252;20.0;Faible
53253;0.0;Faible
53254;0.0;Faible
53255;0.0;Faible
53257;85.1;Critique
53258;0.0;Faible
53260;45.6;Modere
53261;0.0;Faible
53262;0.0;Faible
53263;0.0;Faible
53264;0.0;Faible
53265;0.0;Faible
53266;0.0;Faible
53267;0.0;Faible
53268;12.0;Faible
53269;0.0;Faible
53271;0.0;Faible
53272;0.0;Faible
53273;0.0;Faible
53274;0.0;Faible
53275;0.0;Faible
53276;0.0;Faible
53277;0.0;Faible
53278;0.0;Faible
53279;0.0;Faible
53280;25.7;Faible
53281;0.0;Faible
53282;0.0;Faible
53283;0.0;Faible
53284;0.0;Faible
53285;0.0;Faible
53286;0.0;Faible
53287;42.0;Modere
53288;0.0;Faible
53289;0.0;Faible
53290;0.0;Faible
53291;25.3;Faible
53292;0.0;Faible
53293;0.0;Faible
53294;0.0;Faible
53296;0.0;Faible
53297;0.0;Faible
53300;0.0;Faible
53301;0.0;Faible
53302;0.0;Faible
53303;0.0;Faible
53304;0.0;Faible
53306;49.2;Modere
53307;42.2;Modere
53308;0.0;Faible
53309;33.6;Modere
53310;0.0;Faible
53311;83.3;Critique
53312;1.5;Faible
53313;0.0;Faible
53314;0.0;Faible
53315;0.0;Faible
53316;0.0;Faible
53317;0.0;Faible
53318;0.0;Faible
53319;0.0;Faible
53320;0.0;Faible
53322;0.0;Faible
53323;0.0;Faible
53326;0.0;Faible
53327;0.0;Faible
53328;0.0;Faible
53329;0.0;Faible
53330;77.3;Critique
53332;0.0;Faible
53335;0.0;Faible
53337;0.0;Faible
53339;0.0;Faible
53341;0.0;Faible
53342;0.0;Faible
53344;0.0;Faible
53345;0.0;Faible
53346;0.0;Faible
53347;0.0;Faible
53348;0.0;Faible
53349;6.9;Faible
53350;78.6;Critique
53351;0.0;Faible
53352;0.0;Faible
53353;0.0;Faible
53354;15.2;Faible
53355;0.0;Faible
53360;0.0;Faible
53361;9.8;Faible
53362;12.9;Faible
53364;0.0;Faible
53366;0.0;Faible
53367;0.0;Faible
53368;0.0;Faible
53369;0.0;Faible
53370;0.0;Faible
53372;0.0;Faible
53373;0.0;Faible
53374;0.0;Faible
53376;56.2;Eleve
53377;0.0;Faible
53378;0.0;Faible
53379;0.0;Faible
53380;0.0;Faible
53382;0.0;Faible
53384;0.0;Faible
53386;14.9;Faible
53388;72.4;Critique
53389;0.0;Faible
53390;0.0;Faible
53391;0.0;Faible
53393;56.0;Eleve
53394;0.0;Faible
53395;0.0;Faible
53396;0.0;Faible
53397;0.0;Faible
53399;0.0;Faible
53401;38.7;Modere
53402;0.0;Faible
53403;54.9;Eleve
53404;0.0;Faible
53406;0.0;Faible
53407;0.0;Faible
53408;45.1;Modere
53409;0.0;Faible
53410;0.0;Faible
53411;0.0;Faible
53413;0.0;Faible
53414;0.0;Faible
53415;0.0;Faible
53416;0.0;Faible
53417;0.0;Faible
53418;0.0;Faible
53419;0.0;Faible
53423;0.0;Faible
53427;0.0;Faible
53429;0.0;Faible
53430;26.6;Faible
53432;8.6;Faible
53433;0.0;Faible
53434;0.0;Faible
53435;0.0;Faible
53436;22.8;Faible
53437;0.0;Faible
53438;0.0;Faible
53439;0.0;Faible
53440;16.1;Faible
53442;0.0;Faible
53443;79.6;Critique
53444;0.0;Faible
53446;0.0;Faible
53447;0.0;Faible
53448;0.0;Faible
53449;0.0;Faible
53450;0.0;Faible
53451;0.0;Faible
53452;0.0;Faible
53453;0.0;Faible
53455;0.0;Faible
53456;0.0;Faible
53457;0.0;Faible
53458;77.7;Critique
53459;0.0;Faible
53460;0.1;Faible
53461;0.0;Faible
53462;0.0;Faible
53463;0.0;Faible
53464;57.0;Eleve
53465;0.0;Faible
53466;0.0;Faible
53467;61.9;Eleve
53468;0.0;Faible
53469;0.0;Faible
53470;0.0;Faible
53471;0.0;Faible
53472;61.8;Eleve
53473;9.7;Faible
53475;0.0;Faible
53477;0.0;Faible
53479;19.4;Faible
53480;0.0;Faible
53482;0.0;Faible
53483;0.0;Faible
53484;0.0;Faible
53485;28.2;Faible
53487;7.2;Faible
53488;0.0;Faible
53489;0.0;Faible
53490;49.4;Modere
53491;0.0;Faible
53493;40.5;Modere
53494;0.0;Faible
53495;0.0;Faible
53496;0.0;Faible
53498;0.0;Faible
53499;0.0;Faible
53500;0.0;Faible
53501;0.0;Faible
53502;0.0;Faible
53505;0.0;Faible
53507;0.0;Faible
53508;0.0;Faible
53509;0.0;Faible
53510;0.0;Faible
53511;0.0;Faible
53512;0.0;Faible
53513;0.0;Faible
53514;0.0;Faible
53515;0.0;Faible
53516;0.0;Faible
53517;0.0;Faible
53518;24.6;Faible
53519;0.0;Faible
53520;0.0;Faible
53522;0.0;Faible
53523;0.0;Faible
53524;0.0;Faible
53525;0.0;Faible
53526;0.0;Faible
53528;0.0;Faible
53529;0.0;Faible
53530;0.0;Faible
53531;0.0;Faible
53532;0.0;Faible
53533;0.0;Faible
53534;0.0;Faible
53535;0.0;Faible
53536;0.0;Faible
53537;45.6;Modere
53538;0.0;Faible
53539;0.0;Faible
53540;24.1;Faible
53541;45.5;Modere
53542;0.0;Faible
53543;10.7;Faible
53544;0.0;Faible
53545;0.0;Faible
53547;27.1;Faible
53548;0.0;Faible
53549;4.9;Faible
53550;0.0;Faible
53551;0.0;Faible
53552;0.0;Faible
53553;0.0;Faible
53554;0.0;Faible
53555;16.8;Faible
53556;22.3;Faible
53557;0.0;Faible
53558;0.0;Faible
53559;0.0;Faible
53560;74.7;Critique
53561;0.0;Faible
53562;0.0;Faible
53563;76.6;Critique
53564;33.7;Modere
53565;0.0;Faible
53566;21.5;Faible
53567;0.0;Faible
53569;0.0;Faible
53570;0.0;Faible
53571;35.4;Modere
53573;0.0;Faible
53574;0.0;Faible
53575;0.0;Faible
53577;0.0;Faible
53579;0.0;Faible
53580;0.0;Faible
53582;0.0;Faible
53584;0.0;Faible
53585;0.0;Faible
53586;0.0;Faible
53587;0.0;Faible
53588;0.0;Faible
53589;11.4;Faible
53590;0.0;Faible
53591;54.9;Eleve
53592;0.0;Faible
53593;0.0;Faible
53594;0.0;Faible
53595;0.0;Faible
53597;6.1;Faible
53598;0.0;Faible
53599;0.0;Faible
53600;15.8;Faible
53601;0.0;Faible
53602;0.0;Faible
53603;0.0;Faible
53604;0.0;Faible
53605;0.0;Faible
53606;22.6;Faible
53607;0.0;Faible
53608;0.0;Faible
53610;0.0;Faible
53611;0.0;Faible
53612;0.0;Faible
53614;0.0;Faible
53616;0.0;Faible
53617;45.1;Modere
53619;0.0;Faible
53620;0.0;Faible
53622;0.0;Faible
53623;0.0;Faible
53625;0.0;Faible
53626;0.0;Faible
53627;0.0;Faible
53629;0.0;Faible
53631;19.8;Faible
53632;0.0;Faible
53634;0.0;Faible
53635;0.0;Faible
53636;0.0;Faible
53637;33.5;Modere
53638;0.0;Faible
53639;39.4;Modere
53640;0.0;Faible
53641;0.0;Faible
53644;0.0;Faible
53645;0.0;Faible
53646;0.0;Faible
53647;0.0;Faible
53648;0.0;Faible
53650;0.0;Faible
53651;0.0;Faible
53652;0.0;Faible
53653;0.0;Faible
53654;0.0;Faible
53655;0.0;Faible
53656;0.0;Faible
53657;0.0;Faible
53658;0.0;Faible
53659;0.0;Faible
53660;0.0;Faible
53661;0.0;Faible
53662;22.0;Faible
53663;13.4;Faible
53666;0.0;Faible
53667;0.0;Faible
53668;0.0;Faible
53670;0.0;Faible
53671;0.0;Faible
53672;0.0;Faible
53673;0.0;Faible
53674;14.7;Faible
53675;0.0;Faible
53676;0.0;Faible
53679;0.0;Faible
53680;0.0;Faible
53682;63.2;Eleve
53684;0.0;Faible
53685;0.0;Faible
53686;0.0;Faible
53687;41.3;Modere
53688;0.0;Faible
53691;0.0;Faible
53692;0.0;Faible
53693;0.0;Faible
53694;0.0;Faible
53696;0.0;Faible
53697;34.2;Modere
53698;0.0;Faible
53699;0.0;Faible
53700;0.0;Faible
53701;0.0;Faible
53702;0.0;Faible
53703;0.0;Faible
53704;0.0;Faible
53705;25.1;Faible
53706;0.0;Faible
53707;33.6;Modere
53709;0.0;Faible
53710;0.0;Faible
53712;0.0;Faible
53716;0.0;Faible
53717;0.0;Faible
53718;0.0;Faible
53719;0.0;Faible
53720;0.0;Faible
53721;0.0;Faible
53723;0.0;Faible
53724;0.0;Faible
53725;3.2;Faible
53726;82.4;Critique
